Id,SalePrice
1461,137590.9090909091
1462,151541.66666666666
1463,174541.66666666666
1464,172935.70588235295
1465,192963.63636363635
1466,179940.0
1467,183718.18181818182
1468,179940.0
1469,176442.2142857143
1470,116325.0
1471,211130.0
1472,99129.41176470589
1473,99129.41176470589
1474,160270.0
1475,156021.42857142858
1476,345065.0
1477,252664.3
1478,345065.0
1479,252664.3
1480,318558.82352941175
1481,329812.4
1482,192963.63636363635
1483,169283.25
1484,176442.2142857143
1485,172538.84615384616
1486,218033.0
1487,402797.0
1488,234147.23076923078
1489,202605.45454545456
1490,214179.16666666666
1491,196970.0
1492,104937.75
1493,172935.70588235295
1494,307042.625
1495,307042.625
1496,250991.66666666666
1497,202605.45454545456
1498,164386.66666666666
1499,164386.66666666666
1500,140990.0
1501,160270.0
1502,202605.45454545456
1503,321916.36363636365
1504,192963.63636363635
1505,206013.63636363635
1506,192023.5294117647
1507,214179.16666666666
1508,194850.0
1509,159734.2105263158
1510,145533.33333333334
1511,145533.33333333334
1512,174541.66666666666
1513,160270.0
1514,134476.92307692306
1515,159966.66666666666
1516,172935.70588235295
1517,140202.27272727274
1518,122069.07692307692
1519,250991.66666666666
1520,134473.33333333334
1521,145533.33333333334
1522,167670.0
1523,100519.44444444444
1524,137590.9090909091
1525,134473.33333333334
1526,134473.33333333334
1527,100519.44444444444
1528,128326.66666666667
1529,145533.33333333334
1530,208440.0
1531,150210.76923076922
1532,99129.41176470589
1533,145533.33333333334
1534,121750.0
1535,159966.66666666666
1536,112927.27272727272
1537,77880.0
1538,216644.58333333334
1539,254282.84615384616
1540,107253.33333333333
1541,180833.33333333334
1542,134476.92307692306
1543,216592.85714285713
1544,68795.83333333333
1545,101898.58333333333
1546,129553.84615384616
1547,159966.66666666666
1548,144050.0
1549,129553.84615384616
1550,159966.66666666666
1551,124560.0
1552,150210.76923076922
1553,167563.33333333334
1554,99129.41176470589
1555,194720.83333333334
1556,104937.75
1557,134476.92307692306
1558,77880.0
1559,107253.33333333333
1560,159966.66666666666
1561,174541.66666666666
1562,111891.17647058824
1563,119900.0
1564,158749.0
1565,174541.66666666666
1566,156021.42857142858
1567,68795.83333333333
1568,214179.16666666666
1569,194720.83333333334
1570,111891.17647058824
1571,122069.07692307692
1572,145533.33333333334
1573,250991.66666666666
1574,124247.72727272728
1575,211130.0
1576,180833.33333333334
1577,188331.7142857143
1578,180833.33333333334
1579,153227.75
1580,196970.0
1581,140202.27272727274
1582,138938.125
1583,329812.4
1584,216592.85714285713
1585,140990.0
1586,68795.83333333333
1587,111891.17647058824
1588,145533.33333333334
1589,104937.75
1590,124560.0
1591,100519.44444444444
1592,124247.72727272728
