Id,SalePrice
1461,113704.39190109004
1462,168622.1752320074
1463,191521.00290305843
1464,204562.64631469478
1465,178462.09156139125
1466,175049.08401687373
1467,182156.36427886714
1468,169695.33671577205
1469,193330.54255874385
1470,107325.76892097224
1471,197444.4438534521
1472,99610.87441022624
1473,98345.8205767416
1474,138396.4265166067
1475,105065.8557625555
1476,318449.2877808355
1477,242051.27422721614
1478,277443.57876212825
1479,277618.3752709173
1480,411923.4095688604
1481,290522.58309562434
1482,205046.38637550105
1483,186382.65927512874
1484,164430.05758674373
1485,183730.06936652889
1486,204431.5724926733
1487,295888.39251334895
1488,230175.99891097774
1489,202863.0314694189
1490,242550.89559943904
1491,204916.25849158992
1492,78121.71044738521
1493,194146.08782584895
1494,278695.40130241145
1495,270050.6993199133
1496,226099.8106661581
1497,185364.47654540767
1498,171213.7098503851
1499,165512.5364342474
1500,162767.38829620113
1501,205351.07197530498
1502,148969.70272405376
1503,273865.9534416937
1504,235123.04287536372
1505,224802.71933944453
1506,199363.86266715755
1507,262837.7778073095
1508,208781.1243096136
1509,161762.25480087032
1510,156210.14983947505
1511,153412.35006911983
1512,187172.15051849117
1513,154660.0221043371
1514,188992.1887808584
1515,230230.6955242895
1516,167775.938480451
1517,178016.44280441036
1518,122683.48179252376
1519,236651.6812210821
1520,130972.93105132808
1521,144481.76922424068
1522,193191.40240104427
1523,103106.36734969844
1524,120319.46143348445
1525,122183.99577529659
1526,100528.5213509344
1527,93586.40718276729
1528,141829.55020911922
1529,139381.11935813655
1530,201745.3136959814
1531,124316.42743499507
1532,100875.47270734538
1533,150038.54293067683
1534,130894.66689307918
1535,178111.6386643194
1536,110534.07488258113
1537,39721.55745895137
1538,178673.9534664892
1539,205318.74506767024
1540,127428.903365209
1541,146428.8812313818
1542,150441.5908127569
1543,195579.37247283687
1544,70226.63872916927
1545,122790.73082740535
1546,116242.26700790157
1547,134739.38628013362
1548,138326.47150809993
1549,110353.69627387752
1550,122526.38358695735
1551,115372.7560749792
1552,133410.79054649104
1553,159371.75936420192
1554,116820.96602256526
1555,175366.07072074641
1556,82312.637989118
1557,112680.6325712942
1558,91010.05758865108
1559,90889.349717214
1560,129939.7427483343
1561,150688.60659702052
1562,127691.159183576
1563,118345.67671973933
1564,159745.71219451656
1565,141956.1635952734
1566,234819.29426582088
1567,58298.09395797481
1568,230649.99855048885
1569,133927.89140708675
1570,135148.36017234554
1571,103249.7071762823
1572,150800.18963058223
1573,258948.52751548518
1574,133979.23416908015
1575,245475.77172096004
1576,238593.22244270076
1577,187713.93627937068
1578,145555.75841148128
1579,142664.65250976314
1580,195231.09783752193
1581,159347.2019997381
1582,118742.04253776302
1583,296870.90438468684
1584,217650.06170661678
1585,147532.12620551814
1586,48139.84087379207
1587,92738.10417945613
1588,156092.53444297542
1589,106131.8771096014
1590,132382.1462059759
1591,89526.80665691127
1592,132037.23569877376
1593,108834.68438155879
1594,160677.324906423
1595,114923.88295276393
1596,226996.55037887325
1597,194213.64237601985
1598,208613.21868522395
1599,166738.3302346014
1600,157572.87079532375
1601,46473.686874463456
1602,117066.39961440791
1603,74817.82314117183
1604,259269.3285189413
1605,240740.02867133846
1606,162011.79750449886
1607,183850.7980042242
1608,205811.38823707332
1609,191146.5548916601
1610,156861.62526328792
1611,136175.84856040706
1612,181393.4424725317
1613,169793.92070014705
1614,125349.1740551733
1615,91926.26553113689
1616,69821.69259555568
1617,90723.74167449703
1618,123664.50686652889
1619,138292.2230721258
1620,182197.57880599727
1621,144863.43886001338
1622,142843.6769963049
1623,263564.0660324835
1624,231535.97282798518
1625,119885.75925834407
1626,185232.15597350826
1627,194925.65221984615
1628,278597.1506138586
1629,179242.11015708675
1630,324565.58304412593
1631,202622.54833228816
1632,226303.51901061763
1633,166081.08303649654
1634,191905.84463508357
1635,178848.70647628536
1636,153254.58541877498
1637,213899.77494819392
1638,205683.6547127508
1639,193476.15513046016
1640,264234.9790497564
1641,192294.30892188777
1642,238995.83753593196
1643,219541.78597457637
1644,226801.36440475215
1645,214895.4331303381
1646,159992.38668449153
1647,157835.75821883907
1648,125130.18956001033
1649,137504.66932685603
1650,111783.77793319453
1651,115002.99974258174
1652,101825.81972367992
1653,104268.55567081203
1654,134195.15650947322
1655,126966.7096825384
1656,131973.28433807124
1657,136931.0920830511
1658,132091.02282340755
1659,115746.4395314001
1660,163886.9758759283
1661,384923.6068459295
1662,350704.1780987524
1663,335435.30839545955
1664,416357.7359200262
1665,280486.37965781917
1666,305127.9721260809
1667,345608.1803704046
1668,304032.54750831355
1669,278606.98285491695
1670,305887.6852989935
1671,272987.1843148016
1672,381126.4951477789
1673,276764.1946488165
1674,240362.73489387264
1675,201827.89336402644
1676,198508.623403623
1677,218123.08778960933
1678,419445.5569496893
1679,340554.8425102972
1680,298744.3751850866
1681,240889.7313309454
1682,293548.0004082464
1683,186865.46367557277
1684,182269.27669151057
1685,179560.81504829158
1686,168975.97594745387
1687,174710.54850394954
1688,203656.56972129573
1689,199272.5076161169
1690,203005.34059341182
1691,185793.87259490718
1692,256228.15958698024
1693,170719.0625038885
1694,186588.44691093196
1695,161979.77972610225
1696,264517.70182044734
1697,169812.61901290645
1698,317363.1239205145
1699,291258.7400818609
1700,256581.24894149532
1701,269913.14377982845
1702,242670.33241470088
1703,235950.2458382391
1704,274074.4776478552
1705,239334.7833443426
1706,381667.93912513484
1707,220744.29586799373
1708,203746.12797935237
1709,249316.0212765478
1710,225750.36806113948
1711,259920.33758743037
1712,261513.21384628047
1713,264012.9996262335
1714,226887.00380141963
1715,206273.3610726141
1716,191789.234026029
1717,174058.854621961
1718,153153.42781169643
1719,213843.33504874934
1720,233980.83123023738
1721,175279.16217429866
1722,142932.3946982168
1723,169345.6620693945
1724,213639.2969532751
1725,237644.1385937475
1726,195381.37076575984
1727,154211.29153449764
1728,180244.6899662756
1729,169529.78458030452
1730,166409.48993690242
1731,114382.98419006099
1732,130627.16798598995
1733,110304.84553916682
1734,118492.07719238033
1735,126530.25457771053
1736,100598.59196098079
1737,292765.2661553167
1738,240119.85767371883
1739,277304.1620140814
1740,228032.23243434657
1741,204066.64801604976
1742,189147.66934497585
1743,185527.6377287649
1744,299861.6047383093
1745,219791.59540565242
1746,215670.5779057287
1747,209560.46661765804
1748,244791.3964844488
1749,143246.7120705389
1750,148527.7025719427
1751,255135.40592582454
1752,111712.75804145564
1753,154642.7958241247
1754,216683.76412780513
1755,178791.98455817928
1756,117886.29252250423
1757,114982.8678932928
1758,143503.2781906866
1759,172244.70862968196
1760,162935.94577796687
1761,167124.80077941646
1762,188317.64288528194
1763,168829.81212432613
1764,105988.13383300533
1765,206896.0662728094
1766,195152.97799117793
1767,249027.2278099798
1768,144662.67156989803
1769,179031.01343734493
1770,154848.35606391658
1771,128808.25688369502
1772,130845.63448531856
1773,130908.6614228033
1774,176089.74558646907
1775,135265.5029488348
1776,119085.65058143367
1777,99931.64339835872
1778,154084.8480759405
1779,106465.58666236629
1780,179553.82292754878
1781,120431.53173644771
1782,70177.61667831172
1783,133841.77230460872
1784,95642.99017722835
1785,119153.71037299861
1786,124828.76634414424
1787,164776.13153655757
1788,41015.050068452256
1789,92366.23735816707
1790,46295.99965675105
1791,212877.47598655452
1792,171685.70504386653
1793,137574.13574416866
1794,172212.63494308223
1795,140854.98983199825
1796,123943.24504478206
1797,129891.07177169551
1798,111629.73394401302
1799,103098.15111167659
1800,102586.82320792903
1801,134258.7227345251
1802,131056.1681252264
1803,161163.92548377742
1804,142475.56755454768
1805,136815.7486038946
1806,142292.25648219814
1807,150663.1307450079
1808,116888.61310966243
1809,126687.93220050563
1810,136971.94843681087
1811,97327.21270854701
1812,111595.13550288905
1813,124756.1054802679
1814,78092.16743858089
1815,22194.51885612239
1816,91870.71781928767
1817,96835.15434463252
1818,163976.72965438594
1819,130379.44700820674
1820,43567.337384297745
1821,107408.0031195425
1822,149933.6170063757
1823,28756.195296361344
1824,125928.89144332637
1825,126704.35874946346
1826,92896.70120246639
1827,100010.58033187618
1828,130730.12701423396
1829,118378.5814114355
1830,143559.21728904475
1831,165544.0650883459
1832,108282.65359266032
1833,143227.8646889471
1834,119314.35492046108
1835,140533.76976115932
1836,137179.57330329646
1837,91494.08756406535
1838,113904.92270286311
1839,96996.15805633296
1840,150009.83228976955
1841,148028.30718810786
1842,76283.71783645381
1843,144805.3764076971
1844,119526.22997100581
1845,132187.67331702937
1846,145891.70274741878
1847,167682.52675254573
1848,22862.01548202266
1849,107006.15126426448
1850,112544.22142799129
1851,158750.2930584692
1852,114910.86639030208
1853,129704.22195728053
1854,169766.64408691158
1855,156579.8914681219
1856,225153.99123580684
1857,137199.54500587215
1858,148920.0397797369
1859,108350.26344306697
1860,150584.37177283992
1861,108984.79151923885
1862,292126.10496528377
1863,283918.586540296
1864,283959.3241749548
1865,303510.8876438879
1866,300245.3317051672
1867,218774.97666747798
1868,301531.25860221614
1869,205530.05617530574
1870,224571.0724774145
1871,234182.6662312292
1872,179016.66991241206
1873,242067.1346474432
1874,156476.1870175146
1875,212304.9211769842
1876,206626.8993702673
1877,220663.31888015498
1878,213778.8172417425
1879,134135.75583274593
1880,135483.23312957515
1881,242124.09956748714
1882,254335.68329437007
1883,200215.95679481258
1884,208183.98700721492
1885,244850.72190482845
1886,282748.67752464046
1887,218506.70239455928
1888,264830.11379249324
1889,176109.8150845312
1890,126130.75625426997
1891,135696.01274974574
1892,86604.94528777828
1893,147983.25699050655
1894,133141.8637648367
1895,152152.57804305782
1896,125290.14053352107
1897,116159.87940986385
1898,106861.02384193172
1899,143107.38558967342
1900,145890.22025687923
1901,162522.65965659847
1902,153781.98838813533
1903,205924.57056434383
1904,134302.27941901912
1905,190788.09035880794
1906,173105.42212302913
1907,222550.8331566595
1908,105661.9190903448
1909,129959.27710969676
1910,117633.15948541393
1911,210727.00553519954
1912,303032.3733521246
1913,155961.6580734991
1914,59807.94935233821
1915,282482.7029886984
1916,44243.65597160091
1917,251715.0933933996
1918,134832.47262389888
1919,172710.7530937933
1920,176803.55250556697
1921,344812.56158073177
1922,297950.10483939876
1923,231578.53025634517
1924,234365.62521751155
1925,219630.12373359432
1926,341040.1183567785
1927,135478.8911267065
1928,167983.60039146175
1929,125749.97334487666
1930,121713.12056739558
1931,140573.75710304012
1932,146606.5681668066
1933,191419.89397247066
1934,190429.95366866817
1935,176547.36473090877
1936,200677.6178456091
1937,186506.81914527644
1938,179125.62980277766
1939,227968.0122948431
1940,177696.95082576503
1941,180541.34336288203
1942,193491.60564811458
1943,189862.25786216487
1944,297975.91734321346
1945,322777.742336347
1946,157992.26192863216
1947,277414.0266190313
1948,193880.28804404964
1949,247963.56831748714
1950,193971.65086372127
1951,261674.16117484798
1952,221614.41903312434
1953,181349.3060875677
1954,202732.78400809993
1955,131734.87530334224
1956,304954.7545681738
1957,163129.031896665
1958,298548.484277799
1959,149955.26653678645
1960,109267.0026589178
1961,111713.87718208064
1962,99701.07937724818
1963,111365.22595317592
1964,109954.73940570583
1965,131446.445584371
1966,133795.43212230434
1967,279960.6678620123
1968,370557.48751838435
1969,342625.3056793951
1970,371988.3253365301
1971,388354.14533622493
1972,335844.4592514776
1973,258529.54650504817
1974,305838.9354286932
1975,423956.6553078436
1976,264110.75007636775
1977,347648.0058480047
1978,312595.7085991644
1979,292490.11697013606
1980,202429.47055633296
1981,313700.3787174963
1982,218940.51357276668
1983,201579.3360710882
1984,185039.75574691524
1985,217983.62678821315
1986,215742.2837897085
1987,191534.7282305502
1988,183307.4506188177
1989,202924.4817982458
1990,222429.8288822912
1991,227435.13271339168
1992,235923.05030067195
1993,177792.24044902553
1994,249300.87986381282
1995,192951.52898795833
1996,278074.5755482458
1997,285322.95726783504
1998,303814.132463529
1999,252767.6202545904
2000,289217.6215134405
2001,258089.27169425716
2002,247187.33486564388
2003,246381.70815093745
2004,274726.99254997005
2005,232996.8616963171
2006,215416.11230666866
2007,245760.4802723669
2008,229433.7084866308
2009,200862.44085128536
2010,204429.08173759212
2011,166222.09898288478
2012,176290.9715538763
2013,186512.09267814388
2014,196709.20778663387
2015,212780.1727028631
2016,198135.69500739803
2017,197417.91654975642
2018,115244.20632179012
2019,133751.77141196956
2020,91781.5525971197
2021,98787.29099281062
2022,199574.42556388606
2023,143442.23372657527
2024,283167.0724221014
2025,326603.61994178523
2026,173287.69373615016
2027,160498.04176814784
2028,168463.19887264003
2029,176680.75483615627
2030,257093.14295203914
2031,227659.1986656927
2032,232593.67053325404
2033,246159.37930686702
2034,173416.7593909048
2035,231741.10082824458
2036,206972.31849868526
2037,214003.68135078182
2038,274215.0871601843
2039,203893.94036109676
2040,317866.0845337652
2041,270361.83085258235
2042,212567.21616084804
2043,173245.30108459224
2044,181151.36894996394
2045,211321.05837638606
2046,147083.3459187292
2047,149270.0117817663
2048,134548.28779609432
2049,144393.27452094783
2050,177373.3321991705
2051,85931.00400169124
2052,115431.83272559871
2053,146463.04705627193
2054,72561.3540430807
2055,165933.5723477148
2056,143379.30282981624
2057,110237.91147430171
2058,234536.10419090022
2059,134700.45749290218
2060,178165.65353400935
2061,185889.29817588557
2062,124647.5165463232
2063,105691.22388465633
2064,133448.23904807796
2065,123965.5932675146
2066,174065.58625037898
2067,115615.46813972224
2068,151580.15355308284
2069,75178.65469176997
2070,102197.21856315364
2071,93724.14937789668
2072,123135.27166373958
2073,129331.2601929449
2074,198263.3028870367
2075,164296.69040687312
2076,113023.0104084753
2077,154082.66265113582
2078,116954.28765113582
2079,129925.62004668941
2080,106619.0146599554
2081,124585.9479046606
2082,141177.01047427882
2083,145506.98333366145
2084,95538.28052528133
2085,110880.10015495052
2086,147113.25293548335
2087,130484.73782356014
2088,101171.26396281947
2089,57350.53470809688
2090,133955.48783881892
2091,108735.10122211208
2092,130609.34996803035
2093,144779.93035133113
2094,113981.38812120189
2095,135000.20660979976
2096,71158.08716590633
2097,105423.01390989055
2098,145021.97746284236
2099,26751.753795697587
2100,84222.82625110378
2101,108862.70451743831
2102,135521.06318862666
2103,88592.91467674007
2104,152686.66430480708
2105,136798.4408388876
2106,47165.93527419795
2107,218079.05319411983
2108,122365.74322135677
2109,110769.59172637691
2110,128101.11383826961
2111,144300.52194030513
2112,140346.95468719234
2113,122168.5421000265
2114,114195.4750290655
2115,165816.67558295955
2116,112273.85844810237
2117,153607.25681693782
2118,117574.97971732845
2119,102138.29248149623
2120,107278.21990592708
2121,104231.99800927867
2122,120120.22004707088
2123,74394.2573672079
2124,171093.98196418514
2125,139347.41033942928
2126,142150.8990574621
2127,180179.35085304012
2128,141295.34260089626
2129,88655.43237502803
2130,153016.90160758724
2131,134655.52740867366
2132,115441.79229743709
2133,125757.5209980749
2134,118978.41583640804
2135,99718.09217460384
2136,59512.77133281459
2137,117151.48028381099
2138,126275.5010548376
2139,142435.1118775152
2140,142006.1107750677
2141,138154.31855209102
2142,129788.41786201228
2143,135327.51339156856
2144,109071.21017463435
2145,138789.66616637935
2146,174770.89389426936
2147,149157.8928166174
2148,134659.74768264522
2149,139420.13529021968
2150,211805.75060661067
2151,106695.13691528072
2152,205230.8407097601
2153,182355.95882804622
2154,113383.47591502895
2155,166105.509706571
2156,275081.7037316107
2157,234081.16781242122
2158,234791.94616897334
2159,206862.58436782588
2160,188950.6625405096
2161,231042.75970847835
2162,367833.2507496618
2163,313374.21576316585
2164,226517.78321655025
2165,182114.2438030981
2166,161525.00209243526
2167,222064.9257775091
2168,207163.62832267513
2169,208427.27380759944
2170,221682.88748939265
2171,161416.69528014888
2172,136538.6609440588
2173,175950.9008370184
2174,236800.2524548315
2175,273199.1878166937
2176,288136.1269417547
2177,241551.27289779414
2178,218414.22815520992
2179,149339.65075214137
2180,237433.56972892513
2181,202134.30059058894
2182,223563.31456382503
2183,192280.4384842657
2184,130639.55606467952
2185,118884.48162849178
2186,165348.54295356502
2187,143411.03610046138
2188,161217.1795388006
2189,324192.07358939876
2190,68954.36827619304
2191,71825.57544811
2192,73884.25906856288
2193,126985.41997821559
2194,99758.59478862514
2195,104645.89025504817
2196,92336.74089439143
2197,122176.19749171962
2198,152483.7769203924
2199,173872.38091094722
2200,141075.382129743
2201,133751.09051521053
2202,185366.66443259944
2203,132075.3137741827
2204,174594.39868552913
2205,107267.04593665828
2206,139703.98235709895
2207,193347.1022644781
2208,238719.36340148677
2209,230855.72733695735
2210,114274.5211301588
2211,120188.05601890315
2212,123261.74795539607
2213,101196.35504634609
2214,150804.53000457515
2215,96566.44372947444
2216,162056.74620254268
2217,51583.264385297196
2218,74811.79324157466
2219,71675.26170165767
2220,74098.34560973872
2221,283255.54194934596
2222,266215.125810697
2223,296595.2166710638
2224,209070.64514549007
2225,129654.14841850032
2226,205253.0232487463
2227,194888.77930171718
2228,262730.6401158117
2229,258505.87914283504
2230,154898.55406196346
2231,219844.899707868
2232,189139.26080711116
2233,190222.94396598567
2234,246902.74209220638
2235,237011.17659194698
2236,270636.81098373164
2237,320442.7194596075
2238,212139.7264290594
2239,140264.5116263174
2240,177239.5168362402
2241,148792.22160728206
2242,135927.26044376125
2243,131012.48055274715
2244,107857.41245801677
2245,97173.69651658763
2246,143613.62688453426
2247,129887.29940803279
2248,125003.18132598628
2249,124942.1301651739
2250,129262.13768394222
2251,139709.92792136897
2252,201586.99908454646
2253,151136.04377753963
2254,173020.3221913122
2255,201847.47027213802
2256,184815.06123359432
2257,215547.1575089239
2258,160552.06411369075
2259,175733.25650604
2260,178106.26287467708
2261,173735.32631213893
2262,206568.04142577876
2263,323561.36972625484
2264,413606.7932778143
2265,185467.4238549017
2266,267796.05874831905
2267,352560.28635032405
2268,343832.6491814398
2269,164576.75378616084
2270,199226.81628616084
2271,221863.7008305334
2272,209450.88994415035
2273,169479.68061454524
2274,194960.44081123103
2275,174142.9582825445
2276,174992.86356551875
2277,192158.444755628
2278,154510.2576313757
2279,120433.62714202632
2280,118567.83404929866
2281,166665.06062705745
2282,189272.13726241817
2283,114670.41350181331
2284,114358.89103896846
2285,142364.9428063177
2286,125391.51486213435
2287,321574.4569760107
2288,271053.3765259527
2289,320901.8884011053
2290,381516.0554009222
2291,308971.73614509334
2292,358056.7637062811
2293,396285.5975228094
2294,337839.17572410335
2295,398667.1000328802
2296,288130.0670777105
2297,305921.72668655147
2298,300454.9920273565
2299,328870.3734513067
2300,318430.5705757879
2301,285364.1098728918
2302,248138.3337918066
2303,236527.47140319576
2304,238972.62252624263
2305,202874.8632374548
2306,198212.08465774287
2307,200724.49975402583
2308,215712.7687702917
2309,268204.79348380794
2310,208494.5946789526
2311,212432.2502976202
2312,186570.89070518245
2313,180249.4409237646
2314,194428.3098679327
2315,187039.14859588374
2316,210283.6913662695
2317,199641.23652656307
2318,192397.74364860286
2319,193452.46622092952
2320,191441.27486236324
2321,230358.34664542903
2322,192234.59130866756
2323,187819.3316231512
2324,180188.17627723445
2325,213008.58516319026
2326,173878.7602301382
